Current Time (ns), Interval (ns)
1780070301623566547, 1000219
1780070301624564582, 998035
1780070301625564250, 999668
1780070301626564429, 1000179
1780070301627563957, 999528
1780070301628564446, 1000489
1780070301629564304, 999858
1780070301630564413, 1000109
1780070301631564322, 999909
1780070301632565192, 1000870
1780070301633564780, 999588
1780070301634564007, 999227
1780070301635563665, 999658
1780070301636564335, 1000670
1780070301637564584, 1000249
1780070301638563731, 999147
1780070301639564170, 1000439
1780070301640563948, 999778
1780070301641562915, 998967
1780070301642563575, 1000660
1780070301643563634, 1000059
1780070301644561338, 997704
1780070301645563500, 1002162
1780070301646564040, 1000540
1780070301647564199, 1000159
1780070301648565944, 1001745
1780070301649564710, 998766
1780070301650573144, 1008434
1780070301651812991, 1239847
1780070301652652780, 839789
1780070301653578367, 925587
1780070301654576061, 997694
1780070301655574036, 997975
1780070301656570868, 996832
1780070301657569595, 998727
1780070301658578280, 1008685
1780070301659575403, 997123
1780070301660627248, 1051845
1780070301661586120, 958872
1780070301662578785, 992665
1780070301663569907, 991122
1780070301664937803, 1367896
1780070301666919907, 1982104
1780070301667578116, 658209
1780070301668798808, 1220692
1780070301669573535, 774727
1780070301670576038, 1002503
1780070301671579704, 1003666
1780070301672637601, 1057897
1780070301673572287, 934686
1780070301674676420, 1104133
1780070301675577507, 901087
1780070301676577352, 999845
1780070301677700872, 1123520
1780070301678577229, 876357
1780070301679574844, 997615
1780070301680795067, 1220223
1780070301681584151, 789084
1780070301682576976, 992825
1780070301683577225, 1000249
1780070301684571463, 994238
1780070301685569588, 998125
1780070301686578173, 1008585
1780070301687567712, 989539
1780070301688575515, 1007803
1780070301689572618, 997103
1780070301690573148, 1000530
1780070301691592322, 1019174
1780070301694573330, 2981008
1780070301695599046, 1025716
1780070301696641664, 1042618
1780070301697576802, 935138
1780070301698597108, 1020306
1780070301699619208, 1022100
1780070301700613977, 994769
1780070301701609076, 995099
1780070301702609305, 1000229
1780070301703604806, 995501
1780070301704607078, 1002272
1780070301705607768, 1000690
1780070301706613517, 1005749
1780070301707614678, 1001161
1780070301708608105, 993427
1780070301709605298, 997193
1780070301710603473, 998175
1780070301711595387, 991914
1780070301712595586, 1000199
1780070301713592899, 997313
1780070301714596775, 1003876
1780070301715584370, 987595
1780070301716577286, 992916
1780070301717576342, 999056
1780070301720588110, 3011768
1780070301721645516, 1057406
1780070301722584921, 939405
1780070301723576013, 991092
1780070301724567125, 991112
1780070301725565791, 998666
1780070301726566451, 1000660
1780070301727565979, 999528
1780070301728565677, 999698
1780070301729565906, 1000229
1780070301730565013, 999107
1780070301731566344, 1001331
1780070301732566032, 999688
1780070301733564778, 998746
1780070301734566770, 1001992
1780070301735575335, 1008565
1780070301736567048, 991713
1780070301737565544, 998496
1780070301738565152, 999608
1780070301739565581, 1000429
1780070301740565620, 1000039
1780070301741565699, 1000079
1780070301742566329, 1000630
1780070301743565656, 999327
1780070301744565945, 1000289
1780070301745567076, 1001131
1780070301746566112, 999036
1780070301747565760, 999648
1780070301748566430, 1000670
1780070301749566048, 999618
1780070301750566037, 999989
1780070301751565194, 999157
1780070301752561125, 995931
1780070301753563918, 1002793
1780070301754563516, 999598
1780070301755563735, 1000219
1780070301756563303, 999568
1780070301757564354, 1001051
1780070301758563962, 999608
1780070301759563770, 999808
1780070301760564219, 1000449
1780070301761563186, 998967
1780070301762563485, 1000299
1780070301763564696, 1001211
1780070301764571287, 1006591
1780070301765592865, 1021578
1780070301766580411, 987546
1780070301767577464, 997053
1780070301768586670, 1009206
1780070301769600193, 1013523
1780070301770593600, 993407
1780070301771580834, 987234
1780070301772581154, 1000320
1780070301773521411, 940257
1780070301774540034, 1018623
1780070301775591912, 1051878
1780070301776571232, 979320
1780070301777570981, 999749
1780070301778578951, 1007970
1780070301779900821, 1321870
1780070301780898365, 997544
1780070301781569722, 671357
1780070301782591442, 1021720
1780070301783603813, 1012371
1780070301786579895, 2976082
1780070301787550188, 970293
1780070301788543163, 992975
1780070301789533123, 989960
1780070301790674526, 1141403
1780070301791549390, 874864
1780070301792578764, 1029374
1780070301793607667, 1028903
1780070301794567961, 960294
1780070301795576135, 1008174
1780070301796572594, 996459
1780070301797568986, 996392
1780070301798566159, 997173
1780070301799564277, 998118
1780070301800562302, 998025
1780070301801561208, 998906
1780070301802569312, 1008104
1780070301803540917, 971605
1780070301804606248, 1065331
1780070301805626525, 1020277
1780070301807172013, 1545488
1780070301809059540, 1887527
1780070301810154506, 1094966
1780070301810387060, 232554
1780070301810566616, 179556
1780070301811844143, 1277527
1780070301812741790, 897647
1780070301813566722, 824932
1780070301814565288, 998566
1780070301815562257, 996969
1780070301816558459, 996202
1780070301817558418, 999959
1780070301818558697, 1000279
1780070301819564075, 1005378
1780070301820564575, 1000500
1780070301821566006, 1001431
1780070301822564853, 998847
1780070301823566645, 1001792
1780070301824560852, 994207
1780070301825563726, 1002874
1780070301826563324, 999598
1780070301827562521, 999197
1780070301828561187, 998666
1780070301829563731, 1002544
1780070301830562286, 998555
1780070301831562065, 999779
1780070301832562995, 1000930
1780070301833564286, 1001291
1780070301834566439, 1002153
1780070301835560907, 994468
1780070301836562949, 1002042
1780070301837563008, 1000059
1780070301838562636, 999628
1780070301839562594, 999958
1780070301840562352, 999758
1780070301841564555, 1002203
1780070301842562450, 997895
1780070301843565554, 1003104
1780070301844564972, 999418
1780070301845563167, 998195
1780070301846576423, 1013256
1780070301847564880, 988457
1780070301848565700, 1000820
1780070301849564667, 998967
1780070301850564255, 999588
1780070301851564393, 1000138
1780070301852565103, 1000710
1780070301853564511, 999408
1780070301854564650, 1000139
1780070301855564027, 999377
1780070301856566390, 1002363
1780070301857563864, 997474
1780070301858565415, 1001551
1780070301859565494, 1000079
1780070301860565693, 1000199
1780070301861565471, 999778
1780070301862565770, 1000299
1780070301863566019, 1000249
1780070301864566299, 1000280
1780070301865565916, 999617
1780070301866565454, 999538
1780070301867566795, 1001341
1780070301868566333, 999538
1780070301869565530, 999197
1780070301870565479, 999949
1780070301871565868, 1000389
1780070301872565724, 999856
1780070301873564640, 998916
1780070301874563396, 998756
1780070301875578173, 1014777
1780070301876577219, 999046
1780070301877830631, 1253412
1780070301878569835, 739204
1780070301879573270, 1003435
1780070301880564853, 991583
1780070301881561242, 996389
1780070301882564898, 1003656
1780070301883562452, 997554
1780070301884565296, 1002844
1780070301885563531, 998235
1780070301886564562, 1001031
1780070301887565241, 1000679
1780070301888564989, 999748
1780070301889564367, 999378
1780070301890565688, 1001321
1780070301891566318, 1000630
1780070301892564453, 998135
1780070301893564491, 1000038
1780070301894566524, 1002033
1780070301895564739, 998215
1780070301896563986, 999247
1780070301897564816, 1000830
1780070301898565787, 1000971
1780070301899565645, 999858
1780070301900565323, 999678
1780070301901563348, 998025
1780070301902565901, 1002553
1780070301903565379, 999478
1780070301904565217, 999838
1780070301905564625, 999408
1780070301906565224, 1000599
1780070301907565253, 1000029
1780070301908563458, 998205
1780070301909565711, 1002253
1780070301910567493, 1001782
1780070301911577490, 1009997
1780070301912581967, 1004477
1780070301913570384, 988417
1780070301914567597, 997213
1780070301915566264, 998667
1780070301916566964, 1000700
1780070301917567173, 1000209
1780070301918565999, 998826
1780070301919566218, 1000219
1780070301920565508, 999290
1780070301921574971, 1009463
1780070301922567025, 992054
1780070301923564078, 997053
1780070301924563696, 999618
1780070301925563865, 1000169
1780070301926564004, 1000139
1780070301927564143, 1000139
1780070301928562819, 998676
1780070301929566083, 1003264
1780070301930565952, 999869
1780070301931565890, 999938
1780070301932565979, 1000089
1780070301933566529, 1000550
1780070301934565816, 999287
1780070301935566155, 1000339
1780070301936567686, 1001531
1780070301937565852, 998166
1780070301938565419, 999567
1780070301939565939, 1000520
1780070301940566418, 1000479
1780070301941565505, 999087
1780070301942566255, 1000750
1780070301943566254, 999999
1780070301944570173, 1003919
1780070301945565823, 995650
1780070301946570227, 1004404
1780070301947572844, 1002617
1780070301948567332, 994488
1780070301949572477, 1005145
1780070301950572516, 1000039
1780070301951567755, 995239
1780070301953882414, 2314659
1780070301954575599, 693185
1780070301960845234, 6269635
1780070301964607574, 3762340
1780070301966649049, 2041475
1780070301967573526, 924477
1780070301969792833, 2219307
1780070301970695340, 902507
1780070301973132624, 2437284
1780070301973590209, 457585
1780070301974575871, 985662
1780070301976572732, 1996861
1780070301977574424, 1001692
1780070301978570603, 996179
1780070301979566406, 995803
1780070301980573946, 1007540
1780070301981589243, 1015297
1780070301982577139, 987896
1780070301983578330, 1001191
1780070301984574161, 995831
1780070301985569413, 995252
1780070301986563802, 994389
1780070301987584015, 1020213
1780070301988579939, 995924
1780070301989572551, 992612
1780070301990571247, 998696
1780070301991577971, 1006724
1780070301992570175, 992204
1780070301993571095, 1000920
1780070301994573097, 1002002
1780070301995576142, 1003045
1780070301996810288, 1234146
1780070301997637995, 827707
1780070301998824862, 1186867
1780070301999575986, 751124
1780070302000570885, 994899
1780070302001572647, 1001762
1780070302004619690, 3047043
1780070302004751877, 132187
1780070302004925742, 173865
1780070302005573162, 647420
1780070302006573752, 1000590
1780070302007573850, 1000098
1780070302008570821, 996971
1780070302009723003, 1152182
1780070302010572461, 849458
1780070302011561830, 989369
1780070302012561678, 999848
1780070302013569972, 1008294
1780070302015004933, 1434961
1780070302016140746, 1135813
1780070302017788465, 1647719
1780070302017978540, 190075
1780070302018632301, 653761
1780070302019587807, 955506
1780070302020576374, 988567
1780070302021575080, 998706
1780070302022574007, 998927
1780070302023575859, 1001852
1780070302024574906, 999047
1780070302025577158, 1002252
1780070302026574592, 997434
1780070302027576324, 1001732
1780070302028573197, 996873
1780070302029575269, 1002072
1780070302030581750, 1006481
1780070302031580346, 998596
1780070302032592046, 1011700
1780070302033573580, 981534
1780070302034571926, 998346
1780070302035571544, 999618
1780070302036568026, 996482
1780070302037563218, 995192
1780070302038562034, 998816
1780070302039568886, 1006852
1780070302040567853, 998967
1780070302041564114, 996261
1780070302042564263, 1000149
1780070302043563591, 999328
1780070302044563739, 1000148
1780070302045564429, 1000690
1780070302046563095, 998666
1780070302047564196, 1001101
1780070302048563703, 999507
1780070302049564574, 1000871
1780070302050564292, 999718
1780070302051563429, 999137
1780070302052563177, 999748
1780070302053563606, 1000429
1780070302054563134, 999528
1780070302055563603, 1000469
1780070302056563221, 999618
1780070302057563270, 1000049
1780070302058562898, 999628
1780070302059563077, 1000179
1780070302060563176, 1000099
1780070302061563725, 1000549
1780070302062563864, 1000139
1780070302063563823, 999959
1780070302064563030, 999207
1780070302065563669, 1000639
1780070302066563949, 1000280
1780070302067563536, 999587
1780070302068564116, 1000580
1780070302069564165, 1000049
1780070302070564374, 1000209
1780070302071563270, 998896
1780070302072563429, 1000159
1780070302073563377, 999948
1780070302074563386, 1000009
1780070302075563254, 999868
1780070302076563654, 1000400
1780070302077562590, 998936
1780070302078562980, 1000390
1780070302079562828, 999848
1780070302080562286, 999458
1780070302081563807, 1001521
1780070302082563786, 999979
1780070302083563614, 999828
1780070302084564043, 1000429
1780070302085563541, 999498
1780070302086564451, 1000910
1780070302087563899, 999448
1780070302088563657, 999758
1780070302089563575, 999918
1780070302090563995, 1000420
1780070302091564063, 1000068
1780070302092562409, 998346
1780070302093564461, 1002052
1780070302094563237, 998776
1780070302095563096, 999859
1780070302096563195, 1000099
1780070302097563233, 1000038
1780070302098564013, 1000780
1780070302099564032, 1000019
1780070302100562207, 998175
1780070302101563989, 1001782
1780070302102563777, 999788
1780070302103563345, 999568
1780070302104563965, 1000620
1780070302105562491, 998526
1780070302106564002, 1001511
1780070302107563319, 999317
1780070302108563438, 1000119
1780070302109563677, 1000239
1780070302110563816, 1000139
1780070302111563654, 999838
1780070302112563633, 999979
1780070302113563782, 1000149
1780070302114572096, 1008314
1780070302117019108, 2447012
1780070302117147869, 128761
1780070302117564908, 417039
1780070302118564205, 999297
1780070302119563884, 999679
1780070302120564122, 1000238
1780070302121563861, 999739
1780070302122565883, 1002022
1780070302123564268, 998385
1780070302124563395, 999127
1780070302125563865, 1000470
1780070302126561098, 997233
1780070302127561117, 1000019
1780070302128562648, 1001531
1780070302129564991, 1002343
1780070302130564219, 999228
1780070302131564538, 1000319
1780070302132563905, 999367
1780070302133563603, 999698
1780070302134563782, 1000179
1780070302135564081, 1000299
1780070302136564210, 1000129
1780070302137563998, 999788
1780070302138563406, 999408
1780070302139563324, 999918
1780070302140563693, 1000369
1780070302141564413, 1000720
1780070302142563891, 999478
1780070302143563719, 999828
1780070302144563998, 1000279
1780070302145563747, 999749
1780070302146563945, 1000198
1780070302147564475, 1000530
1780070302148563542, 999067
1780070302149563861, 1000319
1780070302150563198, 999337
1780070302151563878, 1000680
1780070302152564818, 1000940
1780070302153563224, 998406
1780070302154563854, 1000630
1780070302155563772, 999918
1780070302156563370, 999598
1780070302157563198, 999828
1780070302158564940, 1001742
1780070302159563135, 998195
1780070302160563184, 1000049
1780070302161560648, 997464
1780070302162588108, 1027460
1780070302163561507, 973399
1780070302164564501, 1002994
1780070302165563858, 999357
1780070302166563847, 999989
1780070302167564246, 1000399
1780070302168564125, 999879
1780070302169563973, 999848
1780070302170563551, 999578
1780070302171564701, 1001150
1780070302172564289, 999588
1780070302173564137, 999848
1780070302174563525, 999388
1780070302175564385, 1000860
1780070302176564193, 999808
1780070302177563511, 999318
1780070302178563269, 999758
1780070302179563578, 1000309
1780070302180563286, 999708
1780070302181562654, 999368
1780070302182562983, 1000329
1780070302183563372, 1000389
1780070302184563591, 1000219
1780070302185563940, 1000349
1780070302186574819, 1010879
1780070302187574948, 1000129
1780070302188574385, 999437
1780070302189578649, 1004264
1780070302190578397, 999748
1780070302191579889, 1001492
1780070302192576781, 996892
1780070302193575458, 998677
1780070302194584423, 1008965
1780070302196109963, 1525540
1780070302196578810, 468847
1780070302198795201, 2216391
1780070302198941625, 146424
1780070302199873726, 932101
1780070302200580688, 706962
1780070302202661325, 2080637
1780070302202797960, 136635
1780070302203586705, 788745
1780070302204803658, 1216953
1780070302205572585, 768927
1780070302206577242, 1004657
1780070302207578293, 1001051
1780070302208575376, 997083
1780070302209619247, 1043871
1780070302210574362, 955115
1780070302211576136, 1001774
1780070302212660733, 1084597
1780070302213578648, 917915
1780070302215788487, 2209839
1780070302215922738, 134251
1780070302216611435, 688697
1780070302218577699, 1966264
1780070302219571847, 994148
1780070302220575121, 1003274
1780070302221576530, 1001409
1780070302222573062, 996532
1780070302223819852, 1246790
1780070302224571827, 751975
1780070302226792106, 2220279
1780070302226922029, 129923
1780070302227573406, 651377
1780070302228575618, 1002212
1780070302229571740, 996122
1780070302230576637, 1004897
1780070302231575604, 998967
1780070302232575312, 999708
1780070302233572525, 997213
1780070302234577827, 1005302
1780070302235794330, 1216503
1780070302236572424, 778094
1780070302237575118, 1002694
1780070302238572070, 996952
1780070302239573902, 1001832
1780070302240582134, 1008232
1780070302241584116, 1001982
1780070302242873656, 1289540
1780070302243573884, 700228
1780070302244577499, 1003615
1780070302245575394, 997895
1780070302247106675, 1531281
1780070302247576152, 469477
1780070302248624070, 1047918
1780070302249573264, 949194
1780070302250576309, 1003045
1780070302251576197, 999888
1780070302252577308, 1001111
1780070302253567438, 990130
1780070302254566044, 998606
1780070302255565601, 999557
1780070302256563058, 997457
1780070302257566854, 1003796
1780070302258567183, 1000329
1780070302259569426, 1002243
1780070302260567441, 998015
1780070302261567119, 999678
1780070302262566686, 999567
1780070302263565122, 998436
1780070302264573794, 1008672
1780070302265565808, 992014
1780070302266564554, 998746
1780070302267564122, 999568
1780070302268563900, 999778
1780070302269563628, 999728
1780070302270564598, 1000970
1780070302271564036, 999438
1780070302272564455, 1000419
1780070302273560416, 995961
1780070302274564593, 1004177
1780070302275563740, 999147
1780070302276563979, 1000239
1780070302277563877, 999898
1780070302278563365, 999488
1780070302279563674, 1000309
1780070302280564865, 1001191
1780070302281563781, 998916
1780070302282563710, 999929
1780070302283563869, 1000159
1780070302284564799, 1000930
1780070302285564166, 999367
1780070302286564035, 999869
1780070302287563933, 999898
1780070302288563491, 999558
1780070302289563079, 999588
1780070302290563257, 1000178
1780070302291563276, 1000019
1780070302292563445, 1000169
1780070302293564175, 1000730
1780070302294563402, 999227
1780070302295573430, 1010028
1780070302296564070, 990640
1780070302297564340, 1000270
1780070302298564418, 1000078
1780070302299564337, 999919
1780070302300564215, 999878
1780070302301563302, 999087
1780070302302563271, 999969
1780070302303563429, 1000158
1780070302304563919, 1000490
1780070302305563567, 999648
1780070302306563906, 1000339
1780070302307571499, 1007593
1780070302308564955, 993456
1780070302309564012, 999057
1780070302310562868, 998856
1780070302311563478, 1000610
1780070302312563567, 1000089
1780070302313563616, 1000049
1780070302314564155, 1000539
1780070302315563843, 999688
1780070302316563441, 999598
1780070302317562298, 998857
1780070302318565312, 1003014
1780070302319567154, 1001842
1780070302320561572, 994418
1780070302321563855, 1002283
1780070302322565576, 1001721
1780070302323564503, 998927
1780070302324573431, 1008928
1780070302325600778, 1027347
1780070302326562054, 961276
1780070302327561572, 999518
1780070302328562833, 1001261
1780070302329564144, 1001311
1780070302330563992, 999848
1780070302331563961, 999969
1780070302332563188, 999227
1780070302333563487, 1000299
1780070302334563335, 999848
1780070302335563464, 1000129
1780070302336564154, 1000690
1780070302337563291, 999137
1780070302338563911, 1000620
1780070302339563559, 999648
1780070302340563618, 1000059
1780070302341563576, 999958
1780070302342561561, 997985
1780070302343563934, 1002373
1780070302344563922, 999988
1780070302345563851, 999929
1780070302346564260, 1000409
1780070302347564449, 1000189
1780070302348564127, 999678
1780070302349563504, 999377
1780070302350563543, 1000039
1780070302351563592, 1000049
1780070302352563360, 999768
1780070302353562958, 999598
1780070302354562977, 1000019
1780070302355563807, 1000830
1780070302356564226, 1000419
1780070302357563644, 999418
1780070302358563702, 1000058
1780070302359566158, 1002456
1780070302360569513, 1003355
1780070302361563480, 993967
1780070302362567767, 1004287
1780070302363566964, 999197
1780070302364567804, 1000840
1780070302365566731, 998927
1780070302366567170, 1000439
1780070302367567479, 1000309
1780070302368562278, 994799
1780070302369565072, 1002794
1780070302370564630, 999558
1780070302371565400, 1000770
1780070302372565138, 999738
1780070302373565277, 1000139
1780070302374565125, 999848
1780070302375569492, 1004367
1780070302376564631, 995139
1780070302377565301, 1000670
1780070302378565781, 1000480
1780070302379566771, 1000990
1780070302380565928, 999157
1780070302381565906, 999978
1780070302382565585, 999679
1780070302383565583, 999998
1780070302384565902, 1000319
1780070302385563236, 997334
1780070302386562683, 999447
1780070302387562021, 999338
1780070302388565125, 1003104
1780070302389564973, 999848
1780070302390564862, 999889
1780070302391565431, 1000569
1780070302392562314, 996883
1780070302393564297, 1001983
1780070302394564375, 1000078
1780070302395566358, 1001983
1780070302396564332, 997974
1780070302397565674, 1001342
1780070302398565211, 999537
1780070302399558998, 993787
1780070302400572519, 1013521
1780070302401570915, 998396
1780070302402567597, 996682
1780070302403564500, 996903
1780070302404563527, 999027
1780070302405563766, 1000239
1780070302406563604, 999838
1780070302407564134, 1000530
1780070302408564603, 1000469
1780070302409562618, 998015
1780070302410563619, 1001001
1780070302411563988, 1000369
1780070302412564006, 1000018
1780070302413561290, 997284
1780070302414563903, 1002613
1780070302415563421, 999518
1780070302416563880, 1000459
1780070302417563999, 1000119
1780070302418563357, 999358
1780070302419563485, 1000128
1780070302420563264, 999779
1780070302421562901, 999637
1780070302422563832, 1000931
1780070302423563900, 1000068
1780070302424563739, 999839
1780070302425563687, 999948
1780070302426561432, 997745
1780070302427560879, 999447
1780070302428562320, 1001441
1780070302429563862, 1001542
1780070302430563490, 999628
1780070302431563689, 1000199
1780070302432563848, 1000159
1780070302433563646, 999798
1780070302434563464, 999818
1780070302435563252, 999788
1780070302436563812, 1000560
1780070302437563780, 999968
1780070302438563899, 1000119
1780070302439563798, 999899
1780070302440562864, 999066
1780070302441563244, 1000380
1780070302442562962, 999718
1780070302443563341, 1000379
1780070302444563761, 1000420
1780070302445563328, 999567
1780070302446563568, 1000240
1780070302447564658, 1001090
1780070302448564366, 999708
1780070302449563473, 999107
1780070302450563682, 1000209
1780070302451564161, 1000479
1780070302452564010, 999849
1780070302453564289, 1000279
1780070302454563546, 999257
1780070302455563434, 999888
1780070302456563523, 1000089
1780070302457564253, 1000730
1780070302458563611, 999358
1780070302459563709, 1000098
1780070302460563267, 999558
1780070302461563296, 1000029
1780070302462563244, 999948
1780070302463564195, 1000951
1780070302464563812, 999617
1780070302465563841, 1000029
1780070302466563519, 999678
1780070302467563888, 1000369
1780070302468563456, 999568
1780070302469563585, 1000129
1780070302470564405, 1000820
1780070302471563262, 998857
1780070302472563511, 1000249
1780070302473564020, 1000509
1780070302474563568, 999548
1780070302475593272, 1029704
1780070302476574065, 980793
1780070302477568002, 993937
1780070302478564304, 996302
1780070302479564583, 1000279
1780070302480563469, 998886
1780070302481564049, 1000580
1780070302482563717, 999668
1780070302483571673, 1007956
1780070302484562344, 990671
1780070302485563846, 1001502
1780070302486566529, 1002683
1780070302487566167, 999638
1780070302488564963, 998796
1780070302489566445, 1001482
1780070302490521757, 955312
1780070302491566620, 1044863
1780070302492563993, 997373
1780070302493563912, 999919
1780070302494563890, 999978
1780070302495564149, 1000259
1780070302496565861, 1001712
1780070302497567393, 1001532
1780070302498568493, 1001100
1780070302499566237, 997744
1780070302500566546, 1000309
1780070302501566365, 999819
1780070302502566073, 999708
1780070302503566392, 1000319
1780070302504565770, 999378
1780070302505565107, 999337
1780070302506565937, 1000830
1780070302507565575, 999638
1780070302508565483, 999908
1780070302509566203, 1000720
1780070302510566202, 999999
1780070302511566260, 1000058
1780070302512565828, 999568
1780070302513566308, 1000480
1780070302514565785, 999477
1780070302515566014, 1000229
1780070302516565212, 999198
1780070302517566853, 1001641
1780070302518566501, 999648
1780070302519565698, 999197
1780070302520562220, 996522
1780070302521564042, 1001822
1780070302522528848, 964806
1780070302523563301, 1034453
1780070302524563019, 999718
1780070302525563769, 1000750
1780070302526561313, 997544
1780070302527563996, 1002683
1780070302528561270, 997274
1780070302529564685, 1003415
1780070302530565635, 1000950
1780070302531564983, 999348
1780070302532565662, 1000679
1780070302533565330, 999668
1780070302534564778, 999448
1780070302535565087, 1000309
1780070302536563122, 998035
1780070302537564594, 1001472
1780070302538562919, 998325
1780070302539567596, 1004677
1780070302540568567, 1000971
1780070302541566872, 998305
1780070302542568433, 1001561
1780070302543567971, 999538
1780070302544568330, 1000359
1780070302545567978, 999648
1780070302546567586, 999608
1780070302547568436, 1000850
1780070302548568044, 999608
1780070302549567642, 999598
1780070302550567420, 999778
1780070302551567168, 999748
1780070302552568530, 1001362
1780070302553568057, 999527
1780070302554567815, 999758
1780070302555567183, 999368
1780070302556565579, 998396
1780070302557566559, 1000980
1780070302558566587, 1000028
1780070302559569171, 1002584
1780070302560566765, 997594
1780070302561564850, 998085
1780070302562567804, 1002954
1780070302563566821, 999017
1780070302564564726, 997905
1780070302565568190, 1003464
1780070302566567027, 998837
1780070302567565903, 998876
1780070302568562225, 996322
1780070302569564688, 1002463
1780070302570559918, 995230
1780070302571560868, 1000950
1780070302572563752, 1002884
1780070302573567528, 1003776
1780070302574564801, 997273
1780070302576575549, 2010748
1780070302577569346, 993797
1780070302578565207, 995861
1780070302579564925, 999718
1780070302580565514, 1000589
1780070302581565002, 999488
1780070302582564099, 999097
1780070302583571351, 1007252
1780070302584572873, 1001522
1780070302585692525, 1119652
1780070302586623003, 930478
1780070302587575931, 952928
1780070302588574039, 998108
1780070302589575040, 1001001
1780070302590572874, 997834
1780070302591576489, 1003615
1780070302592575526, 999037
1780070302593577208, 1001682
1780070302594576174, 998966
1780070302595577035, 1000861
1780070302596576923, 999888
1780070302597570950, 994027
1780070302598567282, 996332
1780070302599562432, 995150
1780070302600563472, 1001040
1780070302601565014, 1001542
1780070302602565082, 1000068
1780070302603565652, 1000570
1780070302604565290, 999638
1780070302605565379, 1000089
1780070302606563444, 998065
1780070302607566668, 1003224
1780070302608567969, 1001301
1780070302609568068, 1000099
1780070302610567355, 999287
1780070302611567474, 1000119
1780070302612566701, 999227
1780070302613567391, 1000690
1780070302614566889, 999498
1780070302615580453, 1013564
1780070302616565984, 985531
1780070302617574429, 1008445
1780070302618567524, 993095
1780070302619565139, 997615
1780070302620564907, 999768
1780070302621564454, 999547
1780070302622565966, 1001512
1780070302623564742, 998776
1780070302624563478, 998736
1780070302625564338, 1000860
1780070302626564538, 1000200
1780070302627562592, 998054
1780070302628564565, 1001973
1780070302629564052, 999487
1780070302630564632, 1000580
1780070302631565232, 1000600
1780070302632564609, 999377
1780070302633564287, 999678
1780070302634564496, 1000209
1780070302635563543, 999047
1780070302636565655, 1002112
1780070302637579297, 1013642
1780070302638570990, 991693
1780070302639567612, 996622
1780070302640578153, 1010541
1780070302641574966, 996813
1780070302642566769, 991803
1780070302643566918, 1000149
1780070302644566846, 999928
1780070302645567095, 1000249
1780070302646567204, 1000109
1780070302647568545, 1001341
1780070302648568403, 999858
1780070302649568623, 1000220
1780070302650566317, 997694
1780070302651568099, 1001782
1780070302652567296, 999197
1780070302653566453, 999157
1780070302654568195, 1001742
1780070302655566711, 998516
1780070302656568022, 1001311
1780070302657566698, 998676
1780070302658564853, 998155
1780070302659567316, 1002463
1780070302660567034, 999718
1780070302661567524, 1000490
1780070302662566881, 999357
1780070302663565537, 998656
1780070302664567048, 1001511
1780070302665567448, 1000400
1780070302666567306, 999858
1780070302667570410, 1003104
1780070302668868897, 1298487
1780070302669578600, 709703
1780070302670600089, 1021489
1780070302671571945, 971856
1780070302672567565, 995620
1780070302673563609, 996044
1780070302674561324, 997715
1780070302675565119, 1003795
1780070302676564346, 999227
1780070302677565036, 1000690
1780070302678564985, 999949
1780070302679563891, 998906
1780070302680564952, 1001061
1780070302681565722, 1000770
1780070302682566101, 1000379
1780070302683565659, 999558
1780070302684561410, 995751
1780070302685565827, 1004417
1780070302686565515, 999688
1780070302687565784, 1000269
1780070302688565461, 999677
1780070302689565771, 1000310
1780070302690565769, 999998
1780070302691566159, 1000390
1780070302692565275, 999116
1780070302693565655, 1000380
1780070302694566164, 1000509
1780070302695565552, 999388
1780070302696565420, 999868
1780070302697565749, 1000329
1780070302698565427, 999678
1780070302699564173, 998746
1780070302700562218, 998045
1780070302701565333, 1003115
1780070302702565933, 1000600
1780070302703566171, 1000238
1780070302704565569, 999398
1780070302705565618, 1000049
1780070302706565837, 1000219
1780070302707565655, 999818
1780070302708566235, 1000580
1780070302709565802, 999567
1780070302710565761, 999959
1780070302711565960, 1000199
1780070302712565337, 999377
1780070302713563052, 997715
1780070302714565364, 1002312
1780070302715564872, 999508
1780070302716564570, 999698
1780070302717564228, 999658
1780070302718564868, 1000640
1780070302719565888, 1001020
1780070302720563953, 998065
1780070302721565164, 1001211
1780070302722563400, 998236
1780070302723565472, 1002072
1780070302724566062, 1000590
1780070302725565870, 999808
1780070302726564406, 998536
1780070302727564995, 1000589
1780070302728567388, 1002393
1780070302729565493, 998105
1780070302730565632, 1000139
1780070302731565631, 999999
1780070302732566311, 1000680
1780070302733565267, 998956
1780070302734563262, 997995
1780070302735566647, 1003385
1780070302736566535, 999888
1780070302737566504, 999969
1780070302738567795, 1001291
1780070302739567523, 999728
1780070302740568123, 1000600
1780070302741568382, 1000259
1780070302742566647, 998265
1780070302743567047, 1000400
1780070302744567646, 1000599
1780070302745568086, 1000440
1780070302746567884, 999798
1780070302747565548, 997664
1780070302748568032, 1002484
1780070302749567168, 999136
1780070302750579467, 1012299
1780070302751573314, 993847
1780070302752569175, 995861
1780070302753582101, 1012926
1780070302754579214, 997113
1780070302755568683, 989469
1780070302756567780, 999097
1780070302757567889, 1000109
1780070302758566615, 998726
1780070302759567795, 1001180
1780070302760561632, 993837
1780070302761565338, 1003706
1780070302762564896, 999558
1780070302763565335, 1000439
1780070302764564151, 998816
