Current Time (ns), Interval (ns)
1779882288936710537, 994136
1779882288937719223, 1008686
1779882288938714793, 995570
1779882288939708428, 993635
1779882288940714357, 1005929
1779882288941705819, 991462
1779882288942714272, 1008453
1779882288943709832, 995560
1779882288944717923, 1008091
1779882288945708243, 990320
1779882288946715724, 1007481
1779882288947678224, 962500
1779882288948712756, 1034532
1779882288949719064, 1006308
1779882288950710736, 991672
1779882288951725912, 1015176
1779882288952717394, 991482
1779882288953715097, 997703
1779882288954710576, 995479
1779882288955706807, 996231
1779882288956703529, 996722
1779882288957710179, 1006650
1779882288958713002, 1002823
1779882288959710034, 997032
1779882288960729258, 1019224
1779882288961682149, 952891
1779882288963010358, 1328209
1779882288963706649, 696291
1779882288964712327, 1005678
1779882288965708167, 995840
1779882288966705119, 996952
1779882288967703624, 998505
1779882288968708771, 1005147
1779882288969718968, 1010197
1779882288971087756, 1368788
1779882288971714617, 626861
1779882288972988815, 1274198
1779882288973712477, 723662
1779882288974715802, 1003325
1779882288975711792, 995990
1779882288976922582, 1210790
1779882288977707328, 784746
1779882288978734888, 1027560
1779882288979708747, 973859
1779882288980714135, 1005388
1779882288981715253, 1001118
1779882288982715882, 1000629
1779882288983709919, 994037
1779882288984708815, 998896
1779882288985706748, 997933
1779882288986704271, 997523
1779882288987713426, 1009155
1779882288988708334, 994908
1779882288989708282, 999948
1779882288990708330, 1000048
1779882288991708047, 999717
1779882288992737161, 1029114
1779882288993712533, 975372
1779882288994712530, 999997
1779882288995707869, 995339
1779882288996717826, 1009957
1779882288997715367, 997541
1779882288998725084, 1009717
1779882288999718088, 993004
1779882289000730290, 1012202
1779882289001709048, 978758
1779882289002706711, 997663
1779882289003704956, 998245
1779882289004718356, 1013400
1779882289005741838, 1023482
1779882289006721137, 979299
1779882289007721407, 1000270
1779882289008717937, 996530
1779882289009721603, 1003666
1779882289010710390, 988787
1779882289011932903, 1222513
1779882289012718230, 785327
1779882289013706465, 988235
1779882289014706383, 999918
1779882289015705028, 998645
1779882289016708863, 1003835
1779882289017716245, 1007382
1779882289018706414, 990169
1779882289019703777, 997363
1779882289020723149, 1019372
1779882289021709902, 986753
1779882289022717796, 1007894
1779882289023718215, 1000419
1779882289024708073, 989858
1779882289025705506, 997433
1779882289026705554, 1000048
1779882289027703698, 998144
1779882289028715687, 1011989
1779882289029714141, 998454
1779882289030718397, 1004256
1779882289031707495, 989098
1779882289032717873, 1010378
1779882289033710627, 992754
1779882289034768652, 1058025
1779882289035718135, 949483
1779882289036718676, 1000541
1779882289037712812, 994136
1779882289038764446, 1051634
1779882289039715601, 951155
1779882289040714818, 999217
1779882289042014074, 1299256
1779882289042707620, 693546
1779882289043704892, 997272
1779882289044711062, 1006170
1779882289045707823, 996761
1779882289046726938, 1019115
1779882289047723630, 996692
1779882289048710233, 986603
1779882289049706864, 996631
1779882289050717381, 1010517
1779882289051704144, 986763
1779882289052710444, 1006300
1779882289053718817, 1008373
1779882289054716661, 997844
1779882289055711519, 994858
1779882289056732826, 1021307
1779882289057706775, 973949
1779882289058720238, 1013463
1779882289059719152, 998914
1779882289060710123, 990971
1779882289061719400, 1009277
1779882289062706994, 987594
1779882289063703766, 996772
1779882289064704044, 1000278
1779882289065713598, 1009554
1779882289066708426, 994828
1779882289067721871, 1013445
1779882289068707181, 985310
1779882289069705395, 998214
1779882289070715130, 1009735
1779882289071717652, 1002522
1779882289072709294, 991642
1779882289073788782, 1079488
1779882289074715893, 927111
1779882289075724477, 1008584
1779882289076709607, 985130
1779882289077732558, 1022951
1779882289078715594, 983036
1779882289079708298, 992704
1779882289080705410, 997112
1779882289081703374, 997964
1779882289082711026, 1007652
1779882289083718055, 1007029
1779882289084706752, 988697
1779882289085704986, 998234
1779882289086712188, 1007202
1779882289087742161, 1029973
1779882289088710349, 968188
1779882289089740766, 1030417
1779882289090718951, 978185
1779882289091707437, 988486
1779882289092708978, 1001541
1779882289093708395, 999417
1779882289094952959, 1244564
1779882289095719040, 766081
1779882289096892952, 1173912
1779882289097712823, 819871
1779882289099081972, 1369149
1779882289099710045, 628073
1779882289100709733, 999688
1779882289101711313, 1001580
1779882289102708606, 997293
1779882289103711279, 1002673
1779882289105312499, 1601220
1779882289105707837, 395338
1779882289106709078, 1001241
1779882289107724975, 1015897
1779882289109072620, 1347645
1779882289109708688, 636068
1779882289110706031, 997343
1779882289111706019, 999988
1779882289112710765, 1004746
1779882289113713889, 1003124
1779882289114728135, 1014246
1779882289115708767, 980632
1779882289116708403, 999636
1779882289117705987, 997584
1779882289118708449, 1002462
1779882289119720319, 1011870
1779882289120707222, 986903
1779882289121709073, 1001851
1779882289122707478, 998405
1779882289123708417, 1000939
1779882289124711080, 1002663
1779882289125713773, 1002693
1779882289126706657, 992884
1779882289127707366, 1000709
1779882289128708166, 1000800
1779882289129708053, 999887
1779882289130711317, 1003264
1779882289131716853, 1005536
1779882289132706241, 989388
1779882289133705718, 999477
1779882289134704493, 998775
1779882289135706475, 1001982
1779882289136709258, 1002783
1779882289138333752, 1624494
1779882289138714695, 380943
1779882289139723609, 1008914
1779882289140711164, 987555
1779882289141704910, 993746
1779882289142711430, 1006520
1779882289143714363, 1002933
1779882289144711525, 997162
1779882289145709209, 997684
1779882289146708775, 999566
1779882289147707781, 999006
1779882289148709492, 1001711
1779882289150058180, 1348688
1779882289150707472, 649292
1779882289151707580, 1000108
1779882289152710443, 1002863
1779882289153709589, 999146
1779882289154707243, 997654
1779882289155718521, 1011278
1779882289156707669, 989148
1779882289157705132, 997463
1779882289158704829, 999697
1779882289159707411, 1002582
1779882289160708161, 1000750
1779882289161717015, 1008854
1779882289162707846, 990831
1779882289163705218, 997372
1779882289164704605, 999387
1779882289165707729, 1003124
1779882289166708387, 1000658
1779882289167712002, 1003615
1779882289168707541, 995539
1779882289169704674, 997133
1779882289170704201, 999527
1779882289171707384, 1003183
1779882289172707923, 1000539
1779882289173713391, 1005468
1779882289174707498, 994107
1779882289175704620, 997122
1779882289176704537, 999917
1779882289177707761, 1003224
1779882289178702689, 994928
1779882289179710842, 1008153
1779882289180735546, 1024704
1779882289181717480, 981934
1779882289182717680, 1000200
1779882289183715241, 997561
1779882289184713366, 998125
1779882289185764258, 1050892
1779882289186741564, 977306
1779882289187708660, 967096
1779882289188719077, 1010417
1779882289189882500, 1163423
1779882289191075368, 1192868
1779882289191712478, 637110
1779882289192712315, 999837
1779882289193713014, 1000699
1779882289194718092, 1005078
1779882289195909907, 1191815
1779882289196711645, 801738
1779882289197741488, 1029843
1779882289198714766, 973278
1779882289199719765, 1004999
1779882289201036424, 1316659
1779882289201718687, 682263
1779882289202718235, 999548
1779882289203716670, 998435
1779882289204735753, 1019083
1779882289205721735, 985982
1779882289206758812, 1037077
1779882289207719927, 961115
1779882289208714945, 995018
1779882289209710484, 995539
1779882289210886761, 1176277
1779882289211708336, 821575
1779882289212752074, 1043738
1779882289213757061, 1004987
1779882289214713638, 956577
1779882289215711261, 997623
1779882289216706480, 995219
1779882289217703842, 997362
1779882289218713188, 1009346
1779882289220163538, 1450350
1779882289221389055, 1225517
1779882289221710866, 321811
1779882289222710393, 999527
1779882289223709289, 998896
1779882289224712212, 1002923
1779882289226065210, 1352998
1779882289226712379, 647169
1779882289227718118, 1005739
1779882289228731210, 1013092
1779882289229716340, 985130
1779882289230708302, 991962
1779882289231712879, 1004577
1779882289232709791, 996912
1779882289233717321, 1007530
1779882289234707681, 990360
1779882289235709061, 1001380
1779882289236714008, 1004947
1779882289237712402, 998394
1779882289238747145, 1034743
1779882289239708080, 960935
1779882289240710742, 1002662
1779882289241706172, 995430
1779882289242708814, 1002642
1779882289244102669, 1393855
1779882289244718227, 615558
1779882289245725118, 1006891
1779882289246708076, 982958
1779882289247713093, 1005017
1779882289248708962, 995869
1779882289249719530, 1010568
1779882289250708167, 988637
1779882289251705429, 997262
1779882289252715334, 1009905
1779882289253738715, 1023381
1779882289254709919, 971204
1779882289255747707, 1037788
1779882289256709193, 961486
1779882289257709361, 1000168
1779882289258704380, 995019
1779882289259715570, 1011190
1779882289260724604, 1009034
1779882289261712129, 987525
1779882289262705033, 992904
1779882289263712313, 1007280
1779882289264716390, 1004077
1779882289265710156, 993766
1779882289266721593, 1011437
1779882289267712686, 991093
1779882289268681103, 968417
1779882289269900141, 1219038
1779882289270712729, 812588
1779882289271708980, 996251
1779882289272788716, 1079736
1779882289273718291, 929575
1779882289274705074, 986783
1779882289275705433, 1000359
1779882289276716072, 1010639
1779882289277781652, 1065580
1779882289278962678, 1181026
1779882289279708962, 746284
1779882289281557855, 1848893
1779882289281781441, 223586
1779882289282724344, 942903
1779882289283721045, 996701
1779882289284715312, 994267
1779882289285800389, 1085077
1779882289286721048, 920659
1779882289287707521, 986473
1779882289288706597, 999076
1779882289289704000, 997403
1779882289290707975, 1003975
1779882289291717408, 1009433
1779882289292708339, 990931
1779882289293707756, 999417
1779882289294704898, 997142
1779882289295703673, 998775
1779882289296710754, 1007081
1779882289298061619, 1350865
1779882289298708607, 646988
1779882289299708525, 999918
1779882289300706870, 998345
1779882289301707849, 1000979
1779882289302712496, 1004647
1779882289303714006, 1001510
1779882289304735764, 1021758
1779882289305710545, 974781
1779882289306715671, 1005126
1779882289309478731, 2763060
1779882289309777489, 298758
1779882289310791303, 1013814
1779882289311782965, 991662
1779882289312708464, 925499
1779882289313745270, 1036806
1779882289314710062, 964792
1779882289315716443, 1006381
1779882289317092133, 1375690
1779882289317711970, 619837
1779882289318717529, 1005559
1779882289320710681, 1993152
1779882289321715678, 1004997
1779882289324124646, 2408968
1779882289325939537, 1814891
1779882289326731857, 792320
1779882289327804390, 1072533
1779882289329375384, 1570994
1779882289331186677, 1811293
1779882289331714232, 527555
1779882289332720111, 1005879
1779882289333715991, 995880
1779882289335714323, 1998332
1779882289336737765, 1023442
1779882289337794949, 1057184
1779882289339271898, 1476949
1779882289339771050, 499152
1779882289341748313, 1977263
1779882289342749904, 1001591
1779882289343711951, 962047
1779882289345291331, 1579380
1779882289345717647, 426316
1779882289346743914, 1026267
1779882289347719736, 975822
1779882289348709765, 990029
1779882289349718219, 1008454
1779882289351126299, 1408080
1779882289351724786, 598487
1779882289354893254, 3168468
1779882289355039818, 146564
1779882289355581199, 541381
1779882289355757959, 176760
1779882289356714466, 956507
1779882289357736995, 1022529
1779882289358715603, 978608
1779882289359714359, 998756
1779882289360804966, 1090607
1779882289361857371, 1052405
1779882289362715664, 858293
1779882289363719740, 1004076
1779882289364724376, 1004636
1779882289365713924, 989548
1779882289366716537, 1002613
1779882289367710093, 993556
1779882289369769799, 2059706
1779882289370724362, 954563
1779882289371713179, 988817
1779882289372728646, 1015467
1779882289373732050, 1003404
1779882289375071481, 1339431
1779882289375709944, 638463
1779882289376740639, 1030695
1779882289377785591, 1044952
1779882289378711700, 926109
1779882289379712880, 1001180
1779882289380717757, 1004877
1779882289381710922, 993165
1779882289382708275, 997353
1779882289383743188, 1034913
1779882289384707980, 964792
1779882289385707476, 999496
1779882289386710950, 1003474
1779882289388328079, 1617129
1779882289388714511, 386432
1779882289389714979, 1000468
1779882289390740916, 1025937
1779882289391712460, 971544
1779882289392711627, 999167
1779882289393717106, 1005479
1779882289394716561, 999455
1779882289395716318, 999757
1779882289396997681, 1281363
1779882289397772449, 774768
1779882289398855491, 1083042
1779882289401202445, 2346954
1779882289401762020, 559575
1779882289402718166, 956146
1779882289405845939, 3127773
1779882289406712127, 866188
1779882289409714244, 3002117
1779882289410725082, 1010838
1779882289412747900, 2022818
1779882289413729624, 981724
1779882289414716166, 986542
1779882289416307779, 1591613
1779882289417107923, 800144
1779882289417735295, 627372
1779882289418724974, 989679
1779882289420713448, 1988474
1779882289421708636, 995188
1779882289422720176, 1011540
1779882289425927867, 3207691
1779882289425948866, 20999
1779882289426792271, 843405
1779882289427717738, 925467
1779882289428870341, 1152603
1779882289429915733, 1045392
1779882289430710057, 794324
1779882289431709283, 999226
1779882289432717486, 1008203
1779882289433714348, 996862
1779882289434741797, 1027449
1779882289436040073, 1298276
1779882289436707640, 667567
1779882289437707708, 1000068
1779882289438718796, 1011088
1779882289439708545, 989749
1779882289440713111, 1004566
1779882289442098697, 1385586
1779882289442720350, 621653
1779882289443712553, 992203
1779882289444713943, 1001390
1779882289445721305, 1007362
1779882289446713268, 991963
1779882289447709749, 996481
1779882289448710005, 1000256
1779882289449709663, 999658
1779882289450708648, 998985
1779882289451708736, 1000088
1779882289452715647, 1006911
1779882289453711757, 996110
1779882289454709060, 997303
1779882289455707755, 998695
1779882289456707402, 999647
1779882289457708873, 1001471
1779882289458710183, 1001310
1779882289459712846, 1002663
1779882289460969843, 1256997
1779882289461708382, 738539
1779882289462899749, 1191367
1779882289463707318, 807569
1779882289464711072, 1003754
1779882289465720206, 1009134
1779882289466708241, 988035
1779882289467704171, 995930
1779882289468707184, 1003013
1779882289469717632, 1010448
1779882289470709624, 991992
1779882289471720963, 1011339
1779882289472718286, 997323
1779882289473707954, 989668
1779882289474715406, 1007452
1779882289475703672, 988266
1779882289476715383, 1011711
1779882289477717743, 1002360
1779882289478708634, 990891
1779882289479711228, 1002594
1779882289480717879, 1006651
1779882289481710562, 992683
1779882289482705942, 995380
1779882289483717539, 1011597
1779882289484707518, 989979
1779882289485718937, 1011419
1779882289486708846, 989909
1779882289487680543, 971697
1779882289488719491, 1038948
1779882289489718628, 999137
1779882289490721332, 1002704
1779882289491710820, 989488
1779882289492716679, 1005859
1779882289493718599, 1001920
1779882289494708608, 990009
1779882289495784898, 1076290
1779882289496717620, 932722
1779882289497709432, 991812
1779882289498715151, 1005719
1779882289499707664, 992513
1779882289500711840, 1004176
1779882289501718630, 1006790
1779882289502707898, 989268
1779882289503707535, 999637
1779882289504717010, 1009475
1779882289505709123, 992113
1779882289506716044, 1006921
1779882289507716402, 1000358
1779882289508714206, 997804
1779882289509709415, 995209
1779882289510703622, 994207
1779882289511704240, 1000618
1779882289512717683, 1013443
1779882289513715707, 998024
1779882289514762705, 1046998
1779882289515714552, 951847
1779882289516709751, 995199
1779882289517715167, 1005416
1779882289518706278, 991111
1779882289519764176, 1057898
1779882289520707457, 943281
1779882289521705762, 998305
1779882289522705229, 999467
1779882289523705858, 1000629
1779882289524710224, 1004366
1779882289525778667, 1068443
1779882289526715217, 936550
1779882289527713862, 998645
1779882289528717047, 1003185
1779882289529707136, 990089
1779882289530710320, 1003184
1779882289531719153, 1008833
1779882289532707298, 988145
1779882289533705923, 998625
1779882289534709858, 1003935
1779882289535719604, 1009746
1779882289536824838, 1105234
1779882289537740339, 915501
1779882289538715760, 975421
1779882289539820704, 1104944
1779882289540732046, 911342
1779882289541715563, 983517
1779882289542727775, 1012212
1779882289543726699, 998924
1779882289544723743, 997044
1779882289545713842, 990099
1779882289546725892, 1012050
1779882289547910836, 1184944
1779882289548722311, 811475
1779882289549716208, 993897
1779882289550718600, 1002392
1779882289551718096, 999496
1779882289552717593, 999497
1779882289553729062, 1011469
1779882289554737887, 1008825
1779882289555901300, 1163413
1779882289556720269, 818969
1779882289557719666, 999397
1779882289558737817, 1018151
1779882289559677101, 939284
1779882289560745207, 1068106
1779882289562166130, 1420923
1779882289562748919, 582789
1779882289563713170, 964251
1779882289564719299, 1006129
1779882289565830533, 1111234
1779882289568307238, 2476705
1779882289568327366, 20128
1779882289568710843, 383477
1779882289569730507, 1019664
1779882289570714625, 984118
1779882289571768533, 1053908
1779882289573722302, 1953769
1779882289574735775, 1013473
1779882289575732467, 996692
1779882289576863499, 1131032
1779882289577759703, 896204
1779882289578714887, 955184
1779882289579719724, 1004837
1779882289580714722, 994998
1779882289581717425, 1002703
1779882289582713986, 996561
1779882289583716970, 1002984
1779882289584714943, 997973
1779882289585718598, 1003655
1779882289586748301, 1029703
1779882289587712802, 964501
1779882289588720435, 1007633
1779882289590025232, 1304797
1779882289591747468, 1722236
1779882289592717580, 970112
1779882289593727156, 1009576
1779882289594712957, 985801
1779882289595720099, 1007142
1779882289596722610, 1002511
1779882289597724011, 1001401
1779882289598753574, 1029563
1779882289599715110, 961536
1779882289600722732, 1007622
1779882289601712540, 989808
1779882289602723310, 1010770
1779882289603920475, 1197165
1779882289604720319, 799844
1779882289605712502, 992183
1779882289606729382, 1016880
1779882289607713580, 984198
1779882289608736009, 1022429
1779882289609713255, 977246
1779882289610713523, 1000268
1779882289611713270, 999747
1779882289612714159, 1000889
1779882289613708547, 994388
1779882289614712963, 1004416
1779882289615713732, 1000769
1779882289616712337, 998605
1779882289617713657, 1001320
1779882289618711872, 998215
1779882289619785377, 1073505
1779882289620714101, 928724
1779882289621713297, 999196
1779882289622712854, 999557
1779882289623711690, 998836
1779882289624710545, 998855
1779882289626007698, 1297153
1779882289626713977, 706279
1779882289628345354, 1631377
1779882289628720074, 374720
1779882289629710263, 990189
1779882289630712054, 1001791
1779882289631714717, 1002663
1779882289632713272, 998555
1779882289633709593, 996321
1779882289634711224, 1001631
1779882289635709639, 998415
1779882289636729141, 1019502
1779882289637713239, 984098
1779882289638710832, 997593
1779882289639712814, 1001982
1779882289640707652, 994838
1779882289641705235, 997583
1779882289642707166, 1001931
1779882289643715681, 1008515
1779882289645297887, 1582206
1779882289645714425, 416538
1779882289646707780, 993355
1779882289647704932, 997152
1779882289648703758, 998826
1779882289649711420, 1007662
1779882289650718270, 1006850
1779882289651707748, 989478
1779882289652709299, 1001551
1779882289653707313, 998014
1779882289654720093, 1012780
1779882289655712046, 991953
1779882289656734906, 1022860
1779882289657720998, 986092
1779882289658718721, 997723
1779882289659707398, 988677
1779882289660704741, 997343
1779882289661712503, 1007762
1779882289662717862, 1005359
1779882289663795575, 1077713
1779882289664981669, 1186094
1779882289665719278, 737609
1779882289666715076, 995798
1779882289667705897, 990821
1779882289668753856, 1047959
1779882289669708729, 954873
1779882289670718565, 1009836
1779882289671708654, 990089
1779882289672703562, 994908
1779882289673716303, 1012741
1779882289674712613, 996310
1779882289675707511, 994898
1779882289676706988, 999477
1779882289677706184, 999196
1779882289678710480, 1004296
1779882289679727050, 1016570
1779882289680718352, 991302
1779882289681712068, 993716
1779882289682718045, 1005977
1779882289683716169, 998124
1779882289684730464, 1014295
1779882289685729700, 999236
1779882289686735408, 1005708
1779882289687718023, 982615
1779882289688713883, 995860
1779882289689706558, 992675
1779882289690710032, 1003474
1779882289691752990, 1042958
1779882289692716860, 963870
1779882289693677985, 961125
1779882289694712768, 1034783
1779882289695709680, 996912
1779882289696980623, 1270943
1779882289697717350, 736727
1779882289698712418, 995068
1779882289699715281, 1002863
1779882289700711041, 995760
1779882289701712942, 1001901
1779882289702932640, 1219698
1779882289703748684, 816044
1779882289704708577, 959893
1779882289705718042, 1009465
1779882289706713251, 995209
1779882289707717978, 1004727
1779882289708826488, 1108510
1779882289709720989, 894501
1779882289710735974, 1014985
1779882289711762632, 1026658
1779882289712785452, 1022820
1779882289714764970, 1979518
1779882289714827667, 62697
1779882289715707550, 879883
1779882289716736452, 1028902
1779882289717715570, 979118
1779882289718661798, 946228
1779882289720147432, 1485634
1779882289720713449, 566017
1779882289722056859, 1343410
1779882289722714427, 657568
1779882289723831022, 1116595
1779882289724912142, 1081120
1779882289725714570, 802428
1779882289726712193, 997623
1779882289727788193, 1076000
1779882289729539734, 1751541
1779882289729768312, 228578
1779882289730701685, 933373
1779882289731717151, 1015466
1779882289732717189, 1000038
1779882289733708120, 990931
1779882289734719328, 1011208
1779882289735716331, 997003
1779882289736837555, 1121224
1779882289737722628, 885073
1779882289738721794, 999166
1779882289739706663, 984869
1779882289740842054, 1135391
1779882289741707300, 865246
1779882289742711385, 1004085
1779882289745186440, 2475055
1779882289745825463, 639023
1779882289746767933, 942470
1779882289747847329, 1079396
1779882289748733184, 885855
1779882289750134501, 1401317
1779882289750757355, 622854
1779882289751711577, 954222
1779882289752718247, 1006670
1779882289753711853, 993606
1779882289754731177, 1019324
1779882289755708231, 977054
1779882289756897002, 1188771
1779882289757723966, 826964
1779882289758741735, 1017769
1779882289759836550, 1094815
1779882289760899195, 1062645
1779882289761716381, 817186
1779882289762720286, 1003905
1779882289763715936, 995650
1779882289764728908, 1012972
1779882289765710591, 981683
1779882289766713997, 1003406
1779882289767707743, 993746
1779882289768707891, 1000148
1779882289769758092, 1050201
1779882289770992889, 1234797
1779882289771710699, 717810
1779882289772719153, 1008454
1779882289773706787, 987634
1779882289774707767, 1000980
1779882289776020208, 1312441
1779882289776708814, 688606
1779882289777708301, 999487
1779882289778711725, 1003424
1779882289779714067, 1002342
1779882289780710308, 996241
1779882289781732325, 1022017
1779882289782717215, 984890
1779882289783715531, 998316
1779882289784709157, 993626
1779882289785729302, 1020145
1779882289786725092, 995790
1779882289787682330, 957238
1779882289788718074, 1035744
1779882289789719274, 1001200
1779882289790716276, 997002
1779882289792007939, 1291663
1779882289792720139, 712200
1779882289793723884, 1003745
1779882289794715906, 992022
1779882289795714301, 998395
1779882289796716022, 1001721
1779882289797903089, 1187067
1779882289798711649, 808560
1779882289799716837, 1005188
1779882289800720581, 1003744
1779882289801710661, 990080
1779882289802719425, 1008764
1779882289803705927, 986502
1779882289804786874, 1080947
1779882289805708787, 921913
1779882289806705268, 996481
1779882289807726527, 1021259
1779882289808822574, 1096047
1779882289809710592, 888018
1779882289810726009, 1015417
1779882289811893137, 1167128
1779882289812710123, 816986
1779882289813715000, 1004877
1779882289814717514, 1002514
1779882289815716941, 999427
1779882289816712390, 995449
1779882289817710444, 998054
1779882289818712584, 1002140
1779882289819721360, 1008776
1779882289820713813, 992453
1779882289821707808, 993995
1779882289822731672, 1023864
1779882289823736348, 1004676
1779882289824707352, 971004
1779882289825708331, 1000979
1779882289826719250, 1010919
1779882289827783958, 1064708
1779882289828713975, 930017
1779882289829836352, 1122377
1779882289830712237, 875885
1779882289831717685, 1005448
1779882289832711171, 993486
1779882289833718652, 1007481
1779882289834716787, 998135
1779882289835751800, 1035013
1779882289836710099, 958299
1779882289838154686, 1444587
1779882289838707779, 553093
1779882289839704801, 997022
1779882289840720668, 1015867
1779882289841715807, 995139
1779882289842729450, 1013643
1779882289843708459, 979009
1779882289844928157, 1219698
1779882289845706460, 778303
1779882289847014685, 1308225
1779882289847707029, 692344
1779882289848706976, 999947
1779882289849705561, 998585
1779882289850708274, 1002713
1779882289851718401, 1010127
1779882289852714231, 995830
1779882289853715531, 1001300
1779882289854709267, 993736
1779882289855715286, 1006019
1779882289856713929, 998643
1779882289858854497, 2140568
1779882289859712269, 857772
1779882289860709151, 996882
1779882289861709339, 1000188
1779882289862846415, 1137076
1779882289864188169, 1341754
1779882289864714843, 526674
1779882289865715752, 1000909
1779882289866714137, 998385
1779882289867706881, 992744
1779882289868714232, 1007351
1779882289869903575, 1189343
1779882289870716073, 812498
1779882289871710721, 994648
1779882289872717591, 1006870
1779882289873723630, 1006039
1779882289874767318, 1043688
1779882289875712914, 945596
1779882289876707682, 994768
1779882289877705946, 998264
1779882289878703199, 997253
1779882289879708517, 1005318
1779882289880713944, 1005427
1779882289881707580, 993636
1779882289882707688, 1000108
1779882289883705081, 997393
1779882289884705570, 1000489
1779882289885710857, 1005287
1779882289886774644, 1063787
1779882289887816081, 1041437
1779882289888710752, 894671
1779882289889712593, 1001841
1779882289890709074, 996481
1779882289892019892, 1310818
1779882289892719188, 699296
1779882289893745916, 1026728
1779882289894721528, 975612
1779882289895882645, 1161117
1779882289896718977, 836332
1779882289897715348, 996371
1779882289898772102, 1056754
1779882289899870495, 1098393
1779882289900710985, 840490
1779882289901706474, 995489
1779882289902707153, 1000679
1779882289903708794, 1001641
1779882289905128434, 1419640
1779882289905708948, 580514
1779882289906706421, 997473
1779882289907708202, 1001781
1779882289908707118, 998916
1779882289909711955, 1004837
1779882289910843419, 1131464
1779882289911728863, 885444
1779882289913484121, 1755258
1779882289913708831, 224710
1779882289914881169, 1172338
1779882289915709657, 828488
1779882289917042087, 1332430
1779882289917707720, 665633
1779882289918706124, 998404
1779882289919884666, 1178542
1779882289920708374, 823708
1779882289922719771, 2011397
1779882289923711914, 992143
1779882289924707594, 995680
1779882289925707591, 999997
1779882289926711035, 1003444
1779882289927710763, 999728
1779882289928710380, 999617
1779882289929712832, 1002452
1779882289930708772, 995940
1779882289931709261, 1000489
1779882289933193010, 1483749
1779882289933707752, 514742
1779882289934706798, 999046
1779882289935704571, 997773
1779882289936705791, 1001220
1779882289937709466, 1003675
1779882289938715725, 1006259
1779882289939710192, 994467
1779882289940718748, 1008556
1779882289941724526, 1005778
1779882289942866768, 1142242
1779882289943719431, 852663
1779882289944910796, 1191365
1779882289945926625, 1015829
1779882289946710178, 783553
1779882289947713031, 1002853
1779882289948708981, 995950
1779882289949711854, 1002873
1779882289950730837, 1018983
1779882289951828608, 1097771
1779882289952706958, 878350
1779882289953848559, 1141601
1779882289954710960, 862401
1779882289955709585, 998625
1779882289956762451, 1052866
1779882289957718078, 955627
1779882289958712555, 994477
1779882289959717340, 1004785
1779882289961014074, 1296734
1779882289961717728, 703654
1779882289962714239, 996511
1779882289963713155, 998916
1779882289964718542, 1005387
1779882289965709183, 990641
1779882289966669677, 960494
1779882289967682368, 1012691
1779882289968721489, 1039121
1779882289969717569, 996080
1779882289970718168, 1000599
1779882289971864589, 1146421
1779882289972731849, 867260
1779882289973714645, 982796
1779882289974744959, 1030314
1779882289975717926, 972967
1779882289976714017, 996091
1779882289977718563, 1004546
1779882289978712239, 993676
1779882289979722355, 1010116
1779882289980720700, 998345
1779882289981712593, 991893
1779882289982712921, 1000328
1779882289983708951, 996030
1779882289984712566, 1003615
1779882289986329786, 1617220
1779882289986716418, 386632
1779882289987710916, 994498
1779882289988716183, 1005267
1779882289989713265, 997082
1779882289990770680, 1057415
1779882289992731242, 1960562
1779882289993712525, 981283
1779882289994717562, 1005037
1779882289995710647, 993085
1779882289996712268, 1001621
1779882289997725901, 1013633
1779882289998711572, 985671
1779882289999706510, 994938
1779882290000705426, 998916
1779882290001702698, 997272
1779882290002714558, 1011860
1779882290003709597, 995039
1779882290004719413, 1009816
1779882290005783300, 1063887
1779882290006823351, 1040051
1779882290007714405, 891054
1779882290008995960, 1281555
1779882290009713260, 717300
1779882290010721523, 1008263
1779882290011707635, 986112
1779882290012942521, 1234886
1779882290013708953, 766432
1779882290014708089, 999136
1779882290015708147, 1000058
1779882290016709116, 1000969
1779882290017709124, 1000008
1779882290018715383, 1006259
1779882290019716082, 1000699
1779882290020716270, 1000188
1779882290021709565, 993295
1779882290022705195, 995630
1779882290023706445, 1001250
1779882290024792944, 1086499
1779882290025708124, 915180
1779882290026718912, 1010788
1779882290027710784, 991872
1779882290028707686, 996902
1779882290029705810, 998124
1779882290030715245, 1009435
1779882290031710524, 995279
1779882290032715932, 1005408
1779882290033711832, 995900
1779882290034710127, 998295
1779882290035705115, 994988
1779882290036709110, 1003995
1779882290037737421, 1028311
1779882290038712382, 974961
1779882290039731956, 1019574
1779882290040715683, 983727
1779882290041710942, 995259
1779882290042897176, 1186234
1779882290043717358, 820182
1779882290044716083, 998725
1779882290045709569, 993486
1779882290047087715, 1378146
1779882290047707512, 619797
1779882290048708502, 1000990
1779882290049711846, 1003344
1779882290050710491, 998645
1779882290051705579, 995088
1779882290052707901, 1002322
1779882290053708480, 1000579
1779882290054896860, 1188380
1779882290055710259, 813399
1779882290056719143, 1008884
1779882290057666912, 947769
1779882290058725739, 1058827
1779882290059709587, 983848
1779882290060712992, 1003405
1779882290061861496, 1148504
1779882290062711644, 850148
1779882290064005241, 1293597
1779882290064709868, 704627
1779882290065711939, 1002071
1779882290066719691, 1007752
1779882290067811489, 1091798
1779882290068723592, 912103
1779882290069707891, 984299
1779882290070706506, 998615
1779882290071703859, 997353
1779882290072708796, 1004937
1779882290073712901, 1004105
1779882290074709372, 996471
1779882290075706004, 996632
1779882290076728403, 1022399
