Current Time (ns), Interval (ns)
1780296685251450186, 998862
1780296685252449278, 999092
1780296685253447436, 998158
1780296685254445208, 997772
1780296685255451330, 1006122
1780296685256449302, 997972
1780296685257444762, 995460
1780296685258448705, 1003943
1780296685259448603, 999898
1780296685260435772, 987169
1780296685261578849, 1143077
1780296685262452803, 873954
1780296685263384131, 931328
1780296685264557874, 1173743
1780296685265451242, 893368
1780296685266448006, 996764
1780296685267452130, 1004124
1780296685268438145, 986015
1780296685269446152, 1008007
1780296685270454549, 1008397
1780296685271457650, 1003101
1780296685272454564, 996914
1780296685273451396, 996832
1780296685274450421, 999025
1780296685275455375, 1004954
1780296685276454515, 999140
1780296685277454148, 999633
1780296685278454749, 1000601
1780296685279454037, 999288
1780296685280428394, 974357
1780296685281538518, 1110124
1780296685282451847, 913329
1780296685283453551, 1001704
1780296685284454803, 1001252
1780296685285451962, 997159
1780296685286454317, 1002355
1780296685287457522, 1003205
1780296685288454573, 997051
1780296685289451330, 996757
1780296685290451730, 1000400
1780296685291453984, 1002254
1780296685292452537, 998553
1780296685293460919, 1008382
1780296685294459502, 998583
1780296685295458176, 998674
1780296685296453917, 995741
1780296685297449041, 995124
1780296685298448179, 999138
1780296685299451285, 1003106
1780296685300457344, 1006059
1780296685301454469, 997125
1780296685302452422, 997953
1780296685303456859, 1004437
1780296685304454339, 997480
1780296685305448554, 994215
1780296685306451621, 1003067
1780296685307451309, 999688
1780296685308451393, 1000084
1780296685309451744, 1000351
1780296685310451794, 1000050
1780296685311451488, 999694
1780296685312457057, 1005569
1780296685313451057, 994000
1780296685314438724, 987667
1780296685315449731, 1011007
1780296685316453787, 1004056
1780296685317414102, 960315
1780296685318452243, 1038141
1780296685319454235, 1001992
1780296685320450288, 996053
1780296685321455500, 1005212
1780296685322451402, 995902
1780296685323451806, 1000404
1780296685324451429, 999623
1780296685325451955, 1000526
1780296685326450665, 998710
1780296685327451494, 1000829
1780296685328456650, 1005156
1780296685329450411, 993761
1780296685330391188, 940777
1780296685331449636, 1058448
1780296685332450439, 1000803
1780296685333453748, 1003309
1780296685334451771, 998023
1780296685335432567, 980796
1780296685336451103, 1018536
1780296685337459143, 1008040
1780296685338450393, 991250
1780296685339450208, 999815
1780296685340452053, 1001845
1780296685341451801, 999748
1780296685342450631, 998830
1780296685343451875, 1001244
1780296685344456063, 1004188
1780296685345451178, 995115
1780296685346436694, 985516
1780296685347401648, 964954
1780296685348533595, 1131947
1780296685349453100, 919505
1780296685350450491, 997391
1780296685351453600, 1003109
1780296685352451992, 998392
1780296685353452919, 1000927
1780296685354451491, 998572
1780296685355441634, 990143
1780296685356449598, 1007964
1780296685357447735, 998137
1780296685358455027, 1007292
1780296685359452057, 997030
1780296685360456096, 1004039
1780296685361451879, 995783
1780296685362446912, 995033
1780296685363381732, 934820
1780296685364564075, 1182343
1780296685365455363, 891288
1780296685366451722, 996359
1780296685367450506, 998784
1780296685368453900, 1003394
1780296685369456650, 1002750
1780296685370454728, 998078
1780296685371452694, 997966
1780296685372452165, 999471
1780296685373448821, 996656
1780296685374457835, 1009014
1780296685375452928, 995093
1780296685376452544, 999616
1780296685377447606, 995062
1780296685378447632, 1000026
1780296685379450803, 1003171
1780296685380450300, 999497
1780296685381453926, 1003626
1780296685382453991, 1000065
1780296685383455186, 1001195
1780296685384454048, 998862
1780296685385451499, 997451
1780296685386451700, 1000201
1780296685387583406, 1131706
1780296685388451576, 868170
1780296685389577596, 1126020
1780296685390454356, 876760
1780296685391459248, 1004892
1780296685392457799, 998551
1780296685393597751, 1139952
1780296685394456117, 858366
1780296685395454286, 998169
1780296685396456278, 1001992
1780296685397454866, 998588
1780296685398454921, 1000055
1780296685399454075, 999154
1780296685400441345, 987270
1780296685401456043, 1014698
1780296685402453864, 997821
1780296685403451703, 997839
1780296685404451423, 999720
1780296685405456372, 1004949
1780296685406456302, 999930
1780296685407450740, 994438
1780296685408457358, 1006618
1780296685409451178, 993820
1780296685410446774, 995596
1780296685411452286, 1005512
1780296685412454394, 1002108
1780296685413451680, 997286
1780296685414450168, 998488
1780296685415451884, 1001716
1780296685416452108, 1000224
1780296685417457606, 1005498
1780296685418450323, 992717
1780296685419449024, 998701
1780296685420451520, 1002496
1780296685421453313, 1001793
1780296685422453444, 1000131
1780296685423451666, 998222
1780296685424454351, 1002685
1780296685425451487, 997136
1780296685426455187, 1003700
1780296685427434933, 979746
1780296685428458367, 1023434
1780296685429456262, 997895
1780296685430382738, 926476
1780296685431451101, 1068363
1780296685432448127, 997026
1780296685433456598, 1008471
1780296685434451576, 994978
1780296685435445800, 994224
1780296685436451683, 1005883
1780296685437454394, 1002711
1780296685438453697, 999303
1780296685439451879, 998182
1780296685440453791, 1001912
1780296685441450642, 996851
1780296685442454762, 1004120
1780296685443451802, 997040
1780296685444452051, 1000249
1780296685445451687, 999636
1780296685446451948, 1000261
1780296685447394766, 942818
1780296685448597293, 1202527
1780296685449466423, 869130
1780296685450454035, 987612
1780296685451460552, 1006517
1780296685452451257, 990705
1780296685453454166, 1002909
1780296685454452934, 998768
1780296685455451243, 998309
1780296685456453408, 1002165
1780296685457449731, 996323
1780296685458455196, 1005465
1780296685459451194, 995998
1780296685460456477, 1005283
1780296685461450585, 994108
1780296685462452661, 1002076
1780296685463380690, 928029
1780296685464577025, 1196335
1780296685465455520, 878495
1780296685466452257, 996737
1780296685467448643, 996386
1780296685468452363, 1003720
1780296685469454261, 1001898
1780296685470452440, 998179
1780296685471452390, 999950
1780296685472453127, 1000737
1780296685473451800, 998673
1780296685474454454, 1002654
1780296685475451164, 996710
1780296685476453023, 1001859
1780296685477452023, 999000
1780296685478454854, 1002831
1780296685479455558, 1000704
1780296685480442409, 986851
1780296685481559227, 1116818
1780296685482452492, 893265
1780296685483447692, 995200
1780296685484452080, 1004388
1780296685485453266, 1001186
1780296685486451912, 998646
1780296685487451951, 1000039
1780296685488452870, 1000919
1780296685489451684, 998814
1780296685490454008, 1002324
1780296685491452127, 998119
1780296685492448421, 996294
1780296685493451755, 1003334
1780296685494452901, 1001146
1780296685495519195, 1066294
1780296685496450023, 930828
1780296685497455098, 1005075
1780296685498449614, 994516
1780296685499447043, 997429
1780296685500453695, 1006652
1780296685501455702, 1002007
1780296685502453384, 997682
1780296685503454271, 1000887
1780296685504454520, 1000249
1780296685505453468, 998948
1780296685506452964, 999496
1780296685507452446, 999482
1780296685508450376, 997930
1780296685509453184, 1002808
1780296685510453156, 999972
1780296685511456771, 1003615
1780296685512453353, 996582
1780296685513456609, 1003256
1780296685514454951, 998342
1780296685515450265, 995314
1780296685516452872, 1002607
1780296685517454549, 1001677
1780296685518453381, 998832
1780296685519453837, 1000456
1780296685520453539, 999702
1780296685521453715, 1000176
1780296685522458686, 1004971
1780296685523451870, 993184
1780296685524451377, 999507
1780296685525453530, 1002153
1780296685526426285, 972755
1780296685527450655, 1024370
1780296685528452562, 1001907
1780296685529456235, 1003673
1780296685530383318, 927083
1780296685531447099, 1063781
1780296685532453946, 1006847
1780296685533455214, 1001268
1780296685534452882, 997668
1780296685535449844, 996962
1780296685536457495, 1007651
1780296685537454024, 996529
1780296685538458027, 1004003
1780296685539450420, 992393
1780296685540450329, 999909
1780296685541452923, 1002594
1780296685542453623, 1000700
1780296685543455400, 1001777
1780296685544451910, 996510
1780296685545453807, 1001897
1780296685546453102, 999295
1780296685547387755, 934653
1780296685548599570, 1211815
1780296685549459075, 859505
1780296685550453733, 994658
1780296685551434633, 980900
1780296685552466535, 1031902
1780296685553452510, 985975
1780296685554456461, 1003951
1780296685555457317, 1000856
1780296685556452737, 995420
1780296685557452656, 999919
1780296685558453507, 1000851
1780296685559454767, 1001260
1780296685560452828, 998061
1780296685561455137, 1002309
1780296685562453896, 998759
1780296685563447346, 993450
1780296685564453212, 1005866
1780296685565458509, 1005297
1780296685566451676, 993167
1780296685567438024, 986348
1780296685568436449, 998425
1780296685569538075, 1101626
1780296685570453712, 915637
1780296685571447548, 993836
1780296685572445039, 997491
1780296685573449503, 1004464
1780296685574453074, 1003571
1780296685575454592, 1001518
1780296685576453473, 998881
1780296685577454379, 1000906
1780296685578452304, 997925
1780296685579452228, 999924
1780296685580449728, 997500
1780296685581452231, 1002503
1780296685582452602, 1000371
1780296685583452018, 999416
1780296685584452112, 1000094
1780296685585449561, 997449
1780296685586454934, 1005373
1780296685587452537, 997603
1780296685588451096, 998559
1780296685589453439, 1002343
1780296685590449571, 996132
1780296685591455816, 1006245
1780296685592457554, 1001738
1780296685593452779, 995225
1780296685594453583, 1000804
1780296685595455398, 1001815
1780296685596449950, 994552
1780296685597452206, 1002256
1780296685598444089, 991883
1780296685599392021, 947932
1780296685600550430, 1158409
1780296685601452507, 902077
1780296685602454728, 1002221
1780296685603453047, 998319
1780296685604461582, 1008535
1780296685605375836, 914254
1780296685606455826, 1079990
1780296685607453826, 998000
1780296685608451529, 997703
1780296685609454066, 1002537
1780296685610452964, 998898
1780296685611452333, 999369
1780296685612453864, 1001531
1780296685613450860, 996996
1780296685614439075, 988215
1780296685615469797, 1030722
1780296685616454871, 985074
1780296685617451286, 996415
1780296685618453751, 1002465
1780296685619451794, 998043
1780296685620448924, 997130
1780296685621596377, 1147453
1780296685622450891, 854514
1780296685623451767, 1000876
1780296685624452086, 1000319
1780296685625452059, 999973
1780296685626450049, 997990
1780296685627453480, 1003431
1780296685628451997, 998517
1780296685629448417, 996420
1780296685630390876, 942459
1780296685631451742, 1060866
1780296685632454345, 1002603
1780296685633451189, 996844
1780296685634452831, 1001642
1780296685635441702, 988871
1780296685636458492, 1016790
1780296685637455589, 997097
1780296685638454280, 998691
1780296685639451415, 997135
1780296685640450335, 998920
1780296685641450898, 1000563
1780296685642452059, 1001161
1780296685643456427, 1004368
1780296685644451998, 995571
1780296685645449715, 997717
1780296685646450273, 1000558
1780296685647382310, 932037
1780296685648454201, 1071891
1780296685649458666, 1004465
1780296685650454664, 995998
1780296685651449852, 995188
1780296685652455551, 1005699
1780296685653451685, 996134
1780296685654449114, 997429
1780296685655454521, 1005407
1780296685656448904, 994383
1780296685657456300, 1007396
1780296685658451596, 995296
1780296685659455352, 1003756
1780296685660452401, 997049
1780296685661448938, 996537
1780296685662450964, 1002026
1780296685663381479, 930515
1780296685664572188, 1190709
1780296685665450509, 878321
1780296685666452004, 1001495
1780296685667454749, 1002745
1780296685668455339, 1000590
1780296685669451171, 995832
1780296685670453572, 1002401
1780296685671450729, 997157
1780296685672451572, 1000843
1780296685673455908, 1004336
1780296685674448488, 992580
1780296685675456469, 1007981
1780296685676451170, 994701
1780296685677447081, 995911
1780296685678451242, 1004161
1780296685679454011, 1002769
1780296685680447607, 993596
1780296685681450092, 1002485
1780296685682453115, 1003023
1780296685683451988, 998873
1780296685684454362, 1002374
1780296685685432809, 978447
1780296685686456366, 1023557
1780296685687457120, 1000754
1780296685688452158, 995038
1780296685689455878, 1003720
1780296685690448198, 992320
1780296685691455848, 1007650
1780296685692452082, 996234
1780296685693446554, 994472
1780296685694452400, 1005846
1780296685695453637, 1001237
1780296685696452736, 999099
1780296685697449713, 996977
1780296685698452965, 1003252
1780296685699451915, 998950
1780296685700451710, 999795
1780296685701448134, 996424
1780296685702450744, 1002610
1780296685703449866, 999122
1780296685704448074, 998208
1780296685705455339, 1007265
1780296685706448497, 993158
1780296685707455302, 1006805
1780296685708448866, 993564
1780296685709448771, 999905
1780296685710449059, 1000288
1780296685711450536, 1001477
1780296685712452507, 1001971
1780296685713449978, 997471
1780296685714452000, 1002022
1780296685715451167, 999167
1780296685716453977, 1002810
1780296685717449908, 995931
1780296685718447168, 997260
1780296685719451749, 1004581
1780296685720454112, 1002363
1780296685721455034, 1000922
1780296685722449898, 994864
1780296685723454316, 1004418
1780296685724451296, 996980
1780296685725448683, 997387
1780296685726451009, 1002326
1780296685727451005, 999996
1780296685728452086, 1001081
1780296685729452140, 1000054
1780296685730382851, 930711
1780296685731449176, 1066325
1780296685732453499, 1004323
1780296685733451434, 997935
1780296685734447615, 996181
1780296685735452049, 1004434
1780296685736453808, 1001759
1780296685737454682, 1000874
1780296685738449414, 994732
1780296685739454842, 1005428
1780296685740451683, 996841
1780296685741448072, 996389
1780296685742451328, 1003256
1780296685743453479, 1002151
1780296685744451701, 998222
1780296685745451121, 999420
1780296685746451727, 1000606
1780296685747383508, 931781
1780296685748608123, 1224615
1780296685749452301, 844178
1780296685750447502, 995201
1780296685751448633, 1001131
1780296685752454210, 1005577
1780296685753453976, 999766
1780296685754450722, 996746
1780296685755451995, 1001273
1780296685756433433, 981438
1780296685757562639, 1129206
1780296685758448835, 886196
1780296685759450618, 1001783
1780296685760451690, 1001072
1780296685761453307, 1001617
1780296685762456777, 1003470
1780296685763381797, 925020
1780296685764579985, 1198188
1780296685765448914, 868929
1780296685766448676, 999762
1780296685767452019, 1003343
1780296685768454225, 1002206
1780296685769453635, 999410
1780296685770451212, 997577
1780296685771454099, 1002887
1780296685772451096, 996997
1780296685773455249, 1004153
1780296685774451271, 996022
1780296685775450856, 999585
1780296685776451779, 1000923
1780296685777451658, 999879
1780296685778455867, 1004209
1780296685779452281, 996414
1780296685780446879, 994598
1780296685781560044, 1113165
1780296685782448859, 888815
1780296685783451431, 1002572
1780296685784452163, 1000732
1780296685785448519, 996356
1780296685786452531, 1004012
1780296685787453641, 1001110
1780296685788449608, 995967
1780296685789454801, 1005193
1780296685790449493, 994692
1780296685791450426, 1000933
1780296685792452443, 1002017
1780296685793449269, 996826
1780296685794450439, 1001170
1780296685795453904, 1003465
1780296685796454396, 1000492
1780296685797455428, 1001032
1780296685798446585, 991157
1780296685799451217, 1004632
1780296685800453603, 1002386
1780296685801453220, 999617
1780296685802447992, 994772
1780296685803453390, 1005398
1780296685804451522, 998132
1780296685805454035, 1002513
1780296685806448860, 994825
1780296685807450423, 1001563
1780296685808452274, 1001851
1780296685809451735, 999461
1780296685810454991, 1003256
1780296685811452387, 997396
1780296685812455497, 1003110
1780296685813452223, 996726
1780296685814448546, 996323
1780296685815451124, 1002578
1780296685816451011, 999887
1780296685817452422, 1001411
1780296685818451940, 999518
1780296685819452833, 1000893
1780296685820447546, 994713
1780296685821454447, 1006901
1780296685822452002, 997555
1780296685823448744, 996742
1780296685824451984, 1003240
1780296685825454274, 1002290
1780296685826450152, 995878
1780296685827451344, 1001192
1780296685828455305, 1003961
1780296685829451189, 995884
1780296685830386719, 935530
1780296685831450078, 1063359
1780296685832453726, 1003648
1780296685833452238, 998512
1780296685834448657, 996419
1780296685835452721, 1004064
1780296685836451339, 998618
1780296685837452314, 1000975
1780296685838455899, 1003585
1780296685839449074, 993175
1780296685840452561, 1003487
1780296685841453931, 1001370
1780296685842449387, 995456
1780296685843451925, 1002538
1780296685844455038, 1003113
1780296685845451343, 996305
1780296685846446448, 995105
1780296685847383968, 937520
1780296685848607109, 1223141
1780296685849451906, 844797
1780296685850452056, 1000150
1780296685851457115, 1005059
1780296685852448107, 990992
1780296685853452698, 1004591
1780296685854450924, 998226
1780296685855445778, 994854
1780296685856451571, 1005793
1780296685857453839, 1002268
1780296685858453778, 999939
1780296685859464766, 1010988
1780296685860454289, 989523
1780296685861453615, 999326
1780296685862455803, 1002188
1780296685863381292, 925489
1780296685864578430, 1197138
1780296685865451869, 873439
1780296685866452057, 1000188
1780296685867451887, 999830
1780296685868451545, 999658
1780296685869457132, 1005587
1780296685870451946, 994814
1780296685871448765, 996819
1780296685872451571, 1002806
1780296685873454009, 1002438
1780296685874453398, 999389
1780296685875451794, 998396
1780296685876454265, 1002471
1780296685877451790, 997525
1780296685878454973, 1003183
1780296685879451403, 996430
1780296685880433662, 982259
1780296685881560619, 1126957
1780296685882448860, 888241
1780296685883451452, 1002592
1780296685884452591, 1001139
1780296685885456659, 1004068
1780296685886448603, 991944
1780296685887449903, 1001300
1780296685888451710, 1001807
1780296685889452422, 1000712
1780296685890448745, 996323
1780296685891452241, 1003496
1780296685892453851, 1001610
1780296685893452057, 998206
1780296685894452737, 1000680
1780296685895452348, 999611
1780296685896455677, 1003329
1780296685897452550, 996873
1780296685898451176, 998626
1780296685899451125, 999949
1780296685900451594, 1000469
1780296685901456236, 1004642
1780296685902449720, 993484
1780296685903453703, 1003983
1780296685904452435, 998732
1780296685905453617, 1001182
1780296685906452588, 998971
1780296685907448664, 996076
1780296685908453410, 1004746
1780296685909452202, 998792
1780296685910454036, 1001834
1780296685911449057, 995021
1780296685912450049, 1000992
1780296685913452087, 1002038
1780296685914449433, 997346
1780296685915455619, 1006186
1780296685916451695, 996076
1780296685917453172, 1001477
1780296685918451120, 997948
1780296685919448882, 997762
1780296685920448425, 999543
1780296685921454245, 1005820
1780296685922452320, 998075
1780296685923448297, 995977
1780296685924453048, 1004751
1780296685925451441, 998393
1780296685926451270, 999829
1780296685927451773, 1000503
1780296685928449822, 998049
1780296685929452101, 1002279
1780296685930391255, 939154
1780296685931455424, 1064169
1780296685932451435, 996011
1780296685933455663, 1004228
1780296685934453418, 997755
1780296685935448968, 995550
1780296685936451739, 1002771
1780296685937452576, 1000837
1780296685938452471, 999895
1780296685939451501, 999030
1780296685940452878, 1001377
1780296685941451616, 998738
1780296685942453345, 1001729
1780296685943451426, 998081
1780296685944449819, 998393
1780296685945451156, 1001337
1780296685946454612, 1003456
1780296685947383618, 929006
1780296685948604782, 1221164
1780296685949455232, 850450
1780296685950449129, 993897
1780296685951445755, 996626
1780296685952452217, 1006462
1780296685953453775, 1001558
1780296685954452355, 998580
1780296685955448264, 995909
1780296685956452512, 1004248
1780296685957451278, 998766
1780296685958452408, 1001130
1780296685959451538, 999130
1780296685960449150, 997612
1780296685961437574, 988424
1780296685962448331, 1010757
1780296685963385840, 937509
1780296685964452768, 1066928
1780296685965454727, 1001959
1780296685966449609, 994882
1780296685967445530, 995921
1780296685968452330, 1006800
1780296685969454585, 1002255
1780296685970451122, 996537
1780296685971450805, 999683
1780296685972451857, 1001052
1780296685973451136, 999279
1780296685974457341, 1006205
1780296685975449579, 992238
1780296685976449881, 1000302
1780296685977451823, 1001942
1780296685978452900, 1001077
1780296685979449159, 996259
1780296685980384930, 935771
1780296685981562948, 1178018
1780296685982451634, 888686
1780296685983455594, 1003960
1780296685984449816, 994222
1780296685985453720, 1003904
1780296685986450818, 997098
1780296685987454378, 1003560
1780296685988451649, 997271
1780296685989451928, 1000279
1780296685990455822, 1003894
1780296685991451511, 995689
1780296685992449224, 997713
1780296685993452177, 1002953
1780296685994450992, 998815
1780296685995449053, 998061
1780296685996415184, 966131
1780296685997551414, 1136230
1780296685998452414, 901000
1780296685999602388, 1149974
1780296686000448045, 845657
1780296686001605856, 1157811
1780296686002451561, 845705
1780296686003601105, 1149544
1780296686004450768, 849663
1780296686005604391, 1153623
1780296686006455995, 851604
1780296686007599776, 1143781
1780296686008446481, 846705
1780296686009599948, 1153467
1780296686010453750, 853802
1780296686011442746, 988996
1780296686012597920, 1155174
1780296686013449075, 851155
1780296686014383146, 934071
1780296686015453685, 1070539
1780296686016454123, 1000438
1780296686017459220, 1005097
1780296686018452855, 993635
1780296686019453839, 1000984
1780296686020455583, 1001744
1780296686021451597, 996014
1780296686022458609, 1007012
1780296686023452137, 993528
1780296686024602212, 1150075
1780296686025448380, 846168
1780296686026438295, 989915
1780296686027452760, 1014465
1780296686028451720, 998960
1780296686029599443, 1147723
1780296686030386263, 786820
1780296686031454368, 1068105
1780296686032452110, 997742
1780296686033451697, 999587
1780296686034451468, 999771
1780296686035451482, 1000014
1780296686036455367, 1003885
1780296686037450104, 994737
1780296686038455762, 1005658
1780296686039452078, 996316
1780296686040449708, 997630
1780296686041448524, 998816
1780296686042453824, 1005300
1780296686043452502, 998678
1780296686044451971, 999469
1780296686045452944, 1000973
1780296686046449473, 996529
1780296686047436875, 987402
1780296686048451633, 1014758
1780296686049449124, 997491
1780296686050449252, 1000128
1780296686051454847, 1005595
1780296686052454872, 1000025
1780296686053435148, 980276
1780296686054435738, 1000590
1780296686055449033, 1013295
1780296686056445822, 996789
1780296686057452662, 1006840
1780296686058453671, 1001009
1780296686059452033, 998362
1780296686060448329, 996296
1780296686061452472, 1004143
1780296686062450641, 998169
1780296686063439780, 989139
1780296686064450158, 1010378
1780296686065458949, 1008791
1780296686066452566, 993617
1780296686067453907, 1001341
1780296686068449141, 995234
1780296686069451328, 1002187
1780296686070454726, 1003398
1780296686071448111, 993385
1780296686072455998, 1007887
1780296686073452280, 996282
1780296686074450092, 997812
1780296686075452449, 1002357
1780296686076452156, 999707
1780296686077450898, 998742
1780296686078451379, 1000481
1780296686079450679, 999300
1780296686080464869, 1014190
1780296686081445156, 980287
1780296686082452748, 1007592
1780296686083454244, 1001496
1780296686084449220, 994976
1780296686085590906, 1141686
1780296686086454558, 863652
1780296686087449771, 995213
1780296686088445173, 995402
1780296686089452144, 1006971
1780296686090456702, 1004558
1780296686091451257, 994555
1780296686092451731, 1000474
1780296686093451412, 999681
1780296686094451368, 999956
1780296686095450585, 999217
1780296686096430814, 980229
1780296686097448233, 1017419
1780296686098449302, 1001069
1780296686099454386, 1005084
1780296686100453645, 999259
1780296686101449830, 996185
1780296686102451981, 1002151
1780296686103454778, 1002797
1780296686104455194, 1000416
1780296686105451011, 995817
1780296686106462429, 1011418
1780296686107452453, 990024
1780296686108451750, 999297
1780296686109451431, 999681
1780296686110448870, 997439
1780296686111454434, 1005564
1780296686112451975, 997541
1780296686113449630, 997655
1780296686114385807, 936177
1780296686115452406, 1066599
1780296686116453323, 1000917
1780296686117451703, 998380
1780296686118451683, 999980
1780296686119452617, 1000934
1780296686120454918, 1002301
1780296686121450454, 995536
1780296686122456644, 1006190
1780296686123450543, 993899
1780296686124451914, 1001371
1780296686125451109, 999195
1780296686126452884, 1001775
1780296686127456067, 1003183
1780296686128451330, 995263
1780296686129447291, 995961
1780296686130387950, 940659
1780296686131454616, 1066666
1780296686132452986, 998370
1780296686133448928, 995942
1780296686134453082, 1004154
1780296686135451678, 998596
1780296686136454080, 1002402
1780296686137452397, 998317
1780296686138455842, 1003445
1780296686139450988, 995146
1780296686140448329, 997341
1780296686141455535, 1007206
1780296686142451978, 996443
1780296686143455822, 1003844
1780296686144451650, 995828
1780296686145449387, 997737
1780296686146448440, 999053
1780296686147437865, 989425
1780296686148452810, 1014945
1780296686149451610, 998800
1780296686150452704, 1001094
1780296686151448276, 995572
1780296686152454011, 1005735
1780296686153451951, 997940
1780296686154446302, 994351
1780296686155450736, 1004434
1780296686156451457, 1000721
1780296686157450127, 998670
1780296686158450096, 999969
1780296686159455463, 1005367
1780296686160451256, 995793
1780296686161448828, 997572
1780296686162451946, 1003118
1780296686163424631, 972685
1780296686164583306, 1158675
1780296686165450508, 867202
1780296686166436577, 986069
1780296686167453428, 1016851
1780296686168451262, 997834
1780296686169451814, 1000552
1780296686170449153, 997339
1780296686171449448, 1000295
1780296686172454340, 1004892
1780296686173454874, 1000534
1780296686174451771, 996897
1780296686175454607, 1002836
1780296686176451045, 996438
1780296686177447861, 996816
1780296686178448962, 1001101
1780296686179451641, 1002679
1780296686180452486, 1000845
1780296686181452279, 999793
1780296686182451528, 999249
1780296686183449010, 997482
1780296686184457282, 1008272
1780296686185451421, 994139
1780296686186446676, 995255
1780296686187596490, 1149814
1780296686188451933, 855443
1780296686189600260, 1148327
1780296686190448581, 848321
1780296686191454729, 1006148
1780296686192451857, 997128
1780296686193603158, 1151301
1780296686194448829, 845671
1780296686195448660, 999831
1780296686196452423, 1003763
1780296686197451721, 999298
1780296686198451370, 999649
1780296686199451162, 999792
1780296686200457323, 1006161
1780296686201451637, 994314
1780296686202449198, 997561
1780296686203452317, 1003119
1780296686204452418, 1000101
1780296686205448908, 996490
1780296686206450097, 1001189
1780296686207452233, 1002136
1780296686208452208, 999975
1780296686209455356, 1003148
1780296686210449857, 994501
1780296686211457267, 1007410
1780296686212452405, 995138
1780296686213449583, 997178
1780296686214382039, 932456
1780296686215451610, 1069571
1780296686216456970, 1005360
1780296686217450651, 993681
1780296686218449536, 998885
1780296686219505829, 1056293
1780296686220435583, 929754
1780296686221602432, 1166849
1780296686222453401, 850969
1780296686223453477, 1000076
1780296686224453186, 999709
1780296686225456885, 1003699
1780296686226450149, 993264
1780296686227458067, 1007918
1780296686228452927, 994860
1780296686229451769, 998842
1780296686230390983, 939214
1780296686231453892, 1062909
1780296686232457832, 1003940
1780296686233452625, 994793
1780296686234451056, 998431
1780296686235451287, 1000231
1780296686236455291, 1004004
1780296686237454948, 999657
1780296686238450111, 995163
1780296686239452650, 1002539
1780296686240453026, 1000376
1780296686241456227, 1003201
1780296686242450684, 994457
1780296686243457730, 1007046
1780296686244452884, 995154
1780296686245449929, 997045
1780296686246457044, 1007115
1780296686247392939, 935895
1780296686248514730, 1121791
1780296686249453144, 938414
1780296686250449574, 996430
1780296686251453227, 1003653
1780296686252455651, 1002424
1780296686253454423, 998772
1780296686254449500, 995077
1780296686255454757, 1005257
1780296686256452859, 998102
1780296686257453017, 1000158
1780296686258453977, 1000960
1780296686259380288, 926311
1780296686260453871, 1073583
1780296686261452819, 998948
1780296686262457525, 1004706
1780296686263437224, 979699
1780296686264455574, 1018350
1780296686265452700, 997126
1780296686266451120, 998420
1780296686267449630, 998510
1780296686268431727, 982097
1780296686269455359, 1023632
1780296686270458951, 1003592
1780296686271452239, 993288
1780296686272453820, 1001581
1780296686273459420, 1005600
1780296686274450383, 990963
1780296686275450984, 1000601
1780296686276453642, 1002658
1780296686277451381, 997739
1780296686278456024, 1004643
1780296686279453018, 996994
1780296686280456904, 1003886
1780296686281453523, 996619
1780296686282450267, 996744
1780296686283451765, 1001498
1780296686284456252, 1004487
1780296686285453447, 997195
1780296686286452926, 999479
1780296686287452874, 999948
1780296686288453114, 1000240
1780296686289459538, 1006424
1780296686290450190, 990652
1780296686291450184, 999994
1780296686292453605, 1003421
1780296686293455736, 1002131
1780296686294438986, 983250
1780296686295453629, 1014643
1780296686296461088, 1007459
1780296686297455367, 994279
1780296686298457498, 1002131
1780296686299452910, 995412
1780296686300454062, 1001152
1780296686301453151, 999089
1780296686302452477, 999326
1780296686303453698, 1001221
1780296686304451071, 997373
1780296686305458739, 1007668
1780296686306453592, 994853
1780296686307449416, 995824
1780296686308453057, 1003641
1780296686309454908, 1001851
1780296686310455670, 1000762
1780296686311455578, 999908
1780296686312456128, 1000550
1780296686313452818, 996690
1780296686314461227, 1008409
1780296686315450614, 989387
1780296686316459633, 1009019
1780296686317452818, 993185
1780296686318453371, 1000553
1780296686319458091, 1004720
1780296686320450616, 992525
1780296686321458896, 1008280
1780296686322452823, 993927
1780296686323448303, 995480
1780296686324450049, 1001746
1780296686325456277, 1006228
1780296686326455028, 998751
1780296686327451840, 996812
1780296686328453388, 1001548
1780296686329454023, 1000635
1780296686330383054, 929031
1780296686331453878, 1070824
1780296686332455427, 1001549
1780296686333452350, 996923
1780296686334453959, 1001609
1780296686335452120, 998161
1780296686336452934, 1000814
1780296686337457416, 1004482
1780296686338453370, 995954
1780296686339450401, 997031
1780296686340453313, 1002912
1780296686341456545, 1003232
1780296686342455072, 998527
1780296686343453503, 998431
1780296686344455393, 1001890
1780296686345450091, 994698
1780296686346456409, 1006318
1780296686347389446, 933037
1780296686348438561, 1049115
1780296686349456010, 1017449
1780296686350453657, 997647
1780296686351452398, 998741
1780296686352451115, 998717
1780296686353456366, 1005251
1780296686354454214, 997848
1780296686355451174, 996960
1780296686356450014, 998840
1780296686357455167, 1005153
1780296686358454169, 999002
1780296686359450146, 995977
1780296686360454877, 1004731
1780296686361453103, 998226
1780296686362452787, 999684
1780296686363435889, 983102
1780296686364463385, 1027496
1780296686365453645, 990260
1780296686366453244, 999599
1780296686367451746, 998502
1780296686368453313, 1001567
1780296686369457309, 1003996
1780296686370435430, 978121
1780296686371468994, 1033564
